student_id,teacher_id,activity_id,direction_match,teacher_capacity_ratio,teacher_popularity,history_accept_rate,gpa_level,portfolio_score,student_priority,same_track,label
1220204088,121050,68f4f54ff8d5de36c07600c3,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204088,103242,68f4f54ff8d5de36c07600c3,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204088,103100,68f4f54ff8d5de36c07600c3,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204088,105689,68f4f54ff8d5de36c07600c3,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204088,114210,68f4f54ff8d5de36c07600c3,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204088,104984,68f4f54ff8d5de36c07600c3,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204088,102936,68f4f54ff8d5de36c07600c3,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204088,109571,68f4f54ff8d5de36c07600c3,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204088,123023,68f4f54ff8d5de36c07600c3,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204088,102071,68f4f54ff8d5de36c07600c3,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204088,105036,68f4f54ff8d5de36c07600c3,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204088,104098,68f4f54ff8d5de36c07600c3,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204088,188014,68f4f54ff8d5de36c07600c3,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204088,104053,68f4f54ff8d5de36c07600c3,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204088,101077,68f4f54ff8d5de36c07600c3,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204088,105041,68f4f54ff8d5de36c07600c3,0.35,1.0,0.6667,0.0,0.6,0.45,1,0,0
1220204088,103139,68f4f54ff8d5de36c07600c3,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204088,108017,68f4f54ff8d5de36c07600c3,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204088,121050,68f4f54ff8d5de36c07600c3,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204088,103242,68f4f54ff8d5de36c07600c3,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204088,103100,68f4f54ff8d5de36c07600c3,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204088,105689,68f4f54ff8d5de36c07600c3,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204088,114210,68f4f54ff8d5de36c07600c3,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204088,104984,68f4f54ff8d5de36c07600c3,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204088,102936,68f4f54ff8d5de36c07600c3,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204088,109571,68f4f54ff8d5de36c07600c3,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204088,123023,68f4f54ff8d5de36c07600c3,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204088,102071,68f4f54ff8d5de36c07600c3,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204088,105036,68f4f54ff8d5de36c07600c3,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204088,104098,68f4f54ff8d5de36c07600c3,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204088,188014,68f4f54ff8d5de36c07600c3,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204088,104053,68f4f54ff8d5de36c07600c3,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204088,101077,690324820f15cfd4e5266fba,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204088,105041,690324820f15cfd4e5266fba,0.35,1.0,0.6667,0.0,0.6,0.45,1,0,0
1220204088,103139,690324820f15cfd4e5266fba,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204088,108017,690324820f15cfd4e5266fba,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204088,121050,690324820f15cfd4e5266fba,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204088,103242,690324820f15cfd4e5266fba,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204088,103100,690324820f15cfd4e5266fba,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204088,105689,690324820f15cfd4e5266fba,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204088,114210,690324820f15cfd4e5266fba,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204088,104984,690324820f15cfd4e5266fba,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204088,102936,690324820f15cfd4e5266fba,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204088,109571,690324820f15cfd4e5266fba,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204088,123023,690324820f15cfd4e5266fba,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204088,102071,690324820f15cfd4e5266fba,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204088,105036,690324820f15cfd4e5266fba,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204088,104098,690324820f15cfd4e5266fba,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204088,188014,690324820f15cfd4e5266fba,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204088,104053,690324820f15cfd4e5266fba,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204001,101077,686e1418b17f06430677f699,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204001,105041,686e1418b17f06430677f699,0.35,1.0,0.6667,0.0,0.6,0.45,1,0,0
1220204001,103139,686e1418b17f06430677f699,0.35,0.1667,0.1667,0.8333,0.6,0.45,1,0,1
1220204001,108017,686e1418b17f06430677f699,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204001,121050,686e1418b17f06430677f699,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204001,103242,686e1418b17f06430677f699,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204001,103100,686e1418b17f06430677f699,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204001,105689,686e1418b17f06430677f699,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204001,114210,686e1418b17f06430677f699,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204001,104984,686e1418b17f06430677f699,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204001,102936,686e1418b17f06430677f699,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204001,109571,686e1418b17f06430677f699,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204001,123023,686e1418b17f06430677f699,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204001,102071,686e1418b17f06430677f699,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204001,105036,686e1418b17f06430677f699,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204001,104098,686e1418b17f06430677f699,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204001,188014,686e1418b17f06430677f699,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204001,104053,686e1418b17f06430677f699,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204001,101077,68f4f54ff8d5de36c07600c3,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204001,105041,68f4f54ff8d5de36c07600c3,0.35,1.0,0.6667,0.0,0.6,0.45,1,0,1
1220204001,103139,68f4f54ff8d5de36c07600c3,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204001,108017,68f4f54ff8d5de36c07600c3,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204001,121050,68f4f54ff8d5de36c07600c3,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204001,103242,68f4f54ff8d5de36c07600c3,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204001,103100,68f4f54ff8d5de36c07600c3,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204001,105689,68f4f54ff8d5de36c07600c3,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204001,114210,68f4f54ff8d5de36c07600c3,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204001,104984,68f4f54ff8d5de36c07600c3,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204001,102936,68f4f54ff8d5de36c07600c3,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204001,109571,68f4f54ff8d5de36c07600c3,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204001,123023,68f4f54ff8d5de36c07600c3,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204001,102071,68f4f54ff8d5de36c07600c3,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204001,105036,68f4f54ff8d5de36c07600c3,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204001,104098,68f4f54ff8d5de36c07600c3,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204001,188014,68f4f54ff8d5de36c07600c3,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204001,104053,68f4f54ff8d5de36c07600c3,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204001,101077,68f4f54ff8d5de36c07600c3,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204001,105041,68f4f54ff8d5de36c07600c3,0.35,1.0,0.6667,0.0,0.6,0.45,1,0,1
1220204001,103139,68f4f54ff8d5de36c07600c3,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204001,108017,68f4f54ff8d5de36c07600c3,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204001,121050,68f4f54ff8d5de36c07600c3,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204001,103242,68f4f54ff8d5de36c07600c3,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204001,103100,68f4f54ff8d5de36c07600c3,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204001,105689,68f4f54ff8d5de36c07600c3,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204001,114210,68f4f54ff8d5de36c07600c3,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204001,104984,68f4f54ff8d5de36c07600c3,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204001,102936,68f4f54ff8d5de36c07600c3,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204001,109571,68f4f54ff8d5de36c07600c3,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204001,123023,68f4f54ff8d5de36c07600c3,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204001,102071,68f4f54ff8d5de36c07600c3,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204001,105036,68f4f54ff8d5de36c07600c3,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204001,104098,68f4f54ff8d5de36c07600c3,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204001,188014,68f4f54ff8d5de36c07600c3,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204001,104053,68f4f54ff8d5de36c07600c3,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204001,101077,690324820f15cfd4e5266fba,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204001,105041,690324820f15cfd4e5266fba,0.35,1.0,0.6667,0.0,0.6,0.45,1,0,0
1220204001,103139,690324820f15cfd4e5266fba,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204001,108017,690324820f15cfd4e5266fba,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204001,121050,690324820f15cfd4e5266fba,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204001,103242,690324820f15cfd4e5266fba,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204001,103100,690324820f15cfd4e5266fba,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204001,105689,690324820f15cfd4e5266fba,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204001,114210,690324820f15cfd4e5266fba,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204001,104984,690324820f15cfd4e5266fba,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204001,102936,690324820f15cfd4e5266fba,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204001,109571,690324820f15cfd4e5266fba,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204001,123023,690324820f15cfd4e5266fba,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204001,102071,690324820f15cfd4e5266fba,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204001,105036,690324820f15cfd4e5266fba,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204001,104098,690324820f15cfd4e5266fba,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204001,188014,690324820f15cfd4e5266fba,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204001,104053,690324820f15cfd4e5266fba,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204001,101077,69b8df504f96eda48c639e19,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204001,105041,69b8df504f96eda48c639e19,0.35,1.0,1.0,0.0,0.6,0.45,1,0,1
1220204001,103139,69b8df504f96eda48c639e19,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204001,108017,69b8df504f96eda48c639e19,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204001,121050,69b8df504f96eda48c639e19,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204001,103242,69b8df504f96eda48c639e19,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204001,103100,69b8df504f96eda48c639e19,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204001,105689,69b8df504f96eda48c639e19,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204001,114210,69b8df504f96eda48c639e19,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204001,104984,69b8df504f96eda48c639e19,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204001,102936,69b8df504f96eda48c639e19,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204001,109571,69b8df504f96eda48c639e19,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204001,123023,69b8df504f96eda48c639e19,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204001,102071,69b8df504f96eda48c639e19,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204001,105036,69b8df504f96eda48c639e19,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204001,104098,69b8df504f96eda48c639e19,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204001,188014,69b8df504f96eda48c639e19,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204001,104053,69b8df504f96eda48c639e19,0.35,0.0,0.0,1.0,0.6,0.45,1,0,0
1220204002,101077,686e1418b17f06430677f699,0.35,0.0,0.0,1.0,0.84,0.45,1,0,0
1220204002,105041,686e1418b17f06430677f699,0.35,1.0,0.6667,0.0,0.84,0.45,1,0,0
1220204002,103139,686e1418b17f06430677f699,0.35,0.1667,0.1667,0.8333,0.84,0.45,1,0,0
1220204002,108017,686e1418b17f06430677f699,0.35,0.0,0.0,1.0,0.84,0.45,1,0,0
1220204002,121050,686e1418b17f06430677f699,0.35,0.0,0.0,1.0,0.84,0.45,1,0,0
1220204002,103242,686e1418b17f06430677f699,0.35,0.0,0.0,1.0,0.84,0.45,1,0,0
1220204002,103100,686e1418b17f06430677f699,0.35,0.0,0.0,1.0,0.84,0.45,1,0,0
1220204002,105689,686e1418b17f06430677f699,0.35,0.0,0.0,1.0,0.84,0.45,1,0,0
1220204002,114210,686e1418b17f06430677f699,0.35,0.0,0.0,1.0,0.84,0.45,1,0,0
1220204002,104984,686e1418b17f06430677f699,0.35,0.0,0.0,1.0,0.84,0.45,1,0,0
1220204002,102936,686e1418b17f06430677f699,0.35,0.0,0.0,1.0,0.84,0.45,1,0,0
1220204002,109571,686e1418b17f06430677f699,0.35,0.0,0.0,1.0,0.84,0.45,1,0,0
1220204002,123023,686e1418b17f06430677f699,0.35,0.0,0.0,1.0,0.84,0.45,1,0,0
1220204002,102071,686e1418b17f06430677f699,0.35,0.0,0.0,1.0,0.84,0.45,1,0,0
1220204002,105036,686e1418b17f06430677f699,0.35,0.0,0.0,1.0,0.84,0.45,1,0,0
1220204002,104098,686e1418b17f06430677f699,0.35,0.0,0.0,1.0,0.84,0.45,1,0,0
1220204002,188014,686e1418b17f06430677f699,0.35,0.0,0.0,1.0,0.84,0.45,1,0,0
1220204002,104053,686e1418b17f06430677f699,0.35,0.0,0.0,1.0,0.84,0.45,1,0,0
1220204002,101077,68f4f54ff8d5de36c07600c3,0.35,0.0,0.0,1.0,0.84,0.45,1,0,0
1220204002,105041,68f4f54ff8d5de36c07600c3,0.35,1.0,0.6667,0.0,0.84,0.45,1,0,0
1220204002,103139,68f4f54ff8d5de36c07600c3,0.35,0.0,0.0,1.0,0.84,0.45,1,0,0
1220204002,108017,68f4f54ff8d5de36c07600c3,0.35,0.0,0.0,1.0,0.84,0.45,1,0,0
1220204002,121050,68f4f54ff8d5de36c07600c3,0.35,0.0,0.0,1.0,0.84,0.45,1,0,0
1220204002,103242,68f4f54ff8d5de36c07600c3,0.35,0.0,0.0,1.0,0.84,0.45,1,0,0
1220204002,103100,68f4f54ff8d5de36c07600c3,0.35,0.0,0.0,1.0,0.84,0.45,1,0,0
1220204002,105689,68f4f54ff8d5de36c07600c3,0.35,0.0,0.0,1.0,0.84,0.45,1,0,0
1220204002,114210,68f4f54ff8d5de36c07600c3,0.35,0.0,0.0,1.0,0.84,0.45,1,0,0
1220204002,104984,68f4f54ff8d5de36c07600c3,0.35,0.0,0.0,1.0,0.84,0.45,1,0,0
1220204002,102936,68f4f54ff8d5de36c07600c3,0.35,0.0,0.0,1.0,0.84,0.45,1,0,0
1220204002,109571,68f4f54ff8d5de36c07600c3,0.35,0.0,0.0,1.0,0.84,0.45,1,0,0
1220204002,123023,68f4f54ff8d5de36c07600c3,0.35,0.0,0.0,1.0,0.84,0.45,1,0,0
1220204002,102071,68f4f54ff8d5de36c07600c3,0.35,0.0,0.0,1.0,0.84,0.45,1,0,0
1220204002,105036,68f4f54ff8d5de36c07600c3,0.35,0.0,0.0,1.0,0.84,0.45,1,0,0
1220204002,104098,68f4f54ff8d5de36c07600c3,0.35,0.0,0.0,1.0,0.84,0.45,1,0,0
1220204002,188014,68f4f54ff8d5de36c07600c3,0.35,0.0,0.0,1.0,0.84,0.45,1,0,0
1220204002,104053,68f4f54ff8d5de36c07600c3,0.35,0.0,0.0,1.0,0.84,0.45,1,0,0
1220204002,101077,690324820f15cfd4e5266fba,0.35,0.0,0.0,1.0,0.84,0.45,1,0,0
1220204002,105041,690324820f15cfd4e5266fba,0.35,1.0,0.6667,0.0,0.84,0.45,1,0,0
1220204002,103139,690324820f15cfd4e5266fba,0.35,0.0,0.0,1.0,0.84,0.45,1,0,0
1220204002,108017,690324820f15cfd4e5266fba,0.35,0.0,0.0,1.0,0.84,0.45,1,0,0
1220204002,121050,690324820f15cfd4e5266fba,0.35,0.0,0.0,1.0,0.84,0.45,1,0,0
1220204002,103242,690324820f15cfd4e5266fba,0.35,0.0,0.0,1.0,0.84,0.45,1,0,0
1220204002,103100,690324820f15cfd4e5266fba,0.35,0.0,0.0,1.0,0.84,0.45,1,0,0
1220204002,105689,690324820f15cfd4e5266fba,0.35,0.0,0.0,1.0,0.84,0.45,1,0,0
1220204002,114210,690324820f15cfd4e5266fba,0.35,0.0,0.0,1.0,0.84,0.45,1,0,0
1220204002,104984,690324820f15cfd4e5266fba,0.35,0.0,0.0,1.0,0.84,0.45,1,0,0
1220204002,102936,690324820f15cfd4e5266fba,0.35,0.0,0.0,1.0,0.84,0.45,1,0,0
1220204002,109571,690324820f15cfd4e5266fba,0.35,0.0,0.0,1.0,0.84,0.45,1,0,0
1220204002,123023,690324820f15cfd4e5266fba,0.35,0.0,0.0,1.0,0.84,0.45,1,0,0
1220204002,102071,690324820f15cfd4e5266fba,0.35,0.0,0.0,1.0,0.84,0.45,1,0,0
1220204002,105036,690324820f15cfd4e5266fba,0.35,0.0,0.0,1.0,0.84,0.45,1,0,0
1220204002,104098,690324820f15cfd4e5266fba,0.35,0.0,0.0,1.0,0.84,0.45,1,0,0
1220204002,188014,690324820f15cfd4e5266fba,0.35,0.0,0.0,1.0,0.84,0.45,1,0,0
1220204002,104053,690324820f15cfd4e5266fba,0.35,0.0,0.0,1.0,0.84,0.45,1,0,0
1220204002,101077,69b8df504f96eda48c639e19,0.35,0.0,0.0,1.0,0.84,0.45,1,0,0
1220204002,105041,69b8df504f96eda48c639e19,0.35,1.0,1.0,0.0,0.84,0.45,1,0,1
1220204002,103139,69b8df504f96eda48c639e19,0.35,0.0,0.0,1.0,0.84,0.45,1,0,0
1220204002,108017,69b8df504f96eda48c639e19,0.35,0.0,0.0,1.0,0.84,0.45,1,0,0
1220204002,121050,69b8df504f96eda48c639e19,0.35,0.0,0.0,1.0,0.84,0.45,1,0,0
1220204002,103242,69b8df504f96eda48c639e19,0.35,0.0,0.0,1.0,0.84,0.45,1,0,0
1220204002,103100,69b8df504f96eda48c639e19,0.35,0.0,0.0,1.0,0.84,0.45,1,0,0
1220204002,105689,69b8df504f96eda48c639e19,0.35,0.0,0.0,1.0,0.84,0.45,1,0,0
1220204002,114210,69b8df504f96eda48c639e19,0.35,0.0,0.0,1.0,0.84,0.45,1,0,0
1220204002,104984,69b8df504f96eda48c639e19,0.35,0.0,0.0,1.0,0.84,0.45,1,0,0
1220204002,102936,69b8df504f96eda48c639e19,0.35,0.0,0.0,1.0,0.84,0.45,1,0,0
1220204002,109571,69b8df504f96eda48c639e19,0.35,0.0,0.0,1.0,0.84,0.45,1,0,0
1220204002,123023,69b8df504f96eda48c639e19,0.35,0.0,0.0,1.0,0.84,0.45,1,0,0
1220204002,102071,69b8df504f96eda48c639e19,0.35,0.0,0.0,1.0,0.84,0.45,1,0,0
1220204002,105036,69b8df504f96eda48c639e19,0.35,0.0,0.0,1.0,0.84,0.45,1,0,0
1220204002,104098,69b8df504f96eda48c639e19,0.35,0.0,0.0,1.0,0.84,0.45,1,0,0
1220204002,188014,69b8df504f96eda48c639e19,0.35,0.0,0.0,1.0,0.84,0.45,1,0,0
1220204002,104053,69b8df504f96eda48c639e19,0.35,0.0,0.0,1.0,0.84,0.45,1,0,0
1220204003,101077,68f4f54ff8d5de36c07600c3,0.35,0.0,0.0,1.0,0.7,0.45,1,0,0
1220204003,105041,68f4f54ff8d5de36c07600c3,0.35,1.0,0.6667,0.0,0.7,0.45,1,0,1
1220204003,103139,68f4f54ff8d5de36c07600c3,0.35,0.0,0.0,1.0,0.7,0.45,1,0,0
1220204003,108017,68f4f54ff8d5de36c07600c3,0.35,0.0,0.0,1.0,0.7,0.45,1,0,0
1220204003,121050,68f4f54ff8d5de36c07600c3,0.35,0.0,0.0,1.0,0.7,0.45,1,0,0
1220204003,103242,68f4f54ff8d5de36c07600c3,0.35,0.0,0.0,1.0,0.7,0.45,1,0,0
1220204003,103100,68f4f54ff8d5de36c07600c3,0.35,0.0,0.0,1.0,0.7,0.45,1,0,0
1220204003,105689,68f4f54ff8d5de36c07600c3,0.35,0.0,0.0,1.0,0.7,0.45,1,0,0
1220204003,114210,68f4f54ff8d5de36c07600c3,0.35,0.0,0.0,1.0,0.7,0.45,1,0,0
1220204003,104984,68f4f54ff8d5de36c07600c3,0.35,0.0,0.0,1.0,0.7,0.45,1,0,0
1220204003,102936,68f4f54ff8d5de36c07600c3,0.35,0.0,0.0,1.0,0.7,0.45,1,0,0
1220204003,109571,68f4f54ff8d5de36c07600c3,0.35,0.0,0.0,1.0,0.7,0.45,1,0,0
1220204003,123023,68f4f54ff8d5de36c07600c3,0.35,0.0,0.0,1.0,0.7,0.45,1,0,0
1220204003,102071,68f4f54ff8d5de36c07600c3,0.35,0.0,0.0,1.0,0.7,0.45,1,0,0
1220204003,105036,68f4f54ff8d5de36c07600c3,0.35,0.0,0.0,1.0,0.7,0.45,1,0,0
1220204003,104098,68f4f54ff8d5de36c07600c3,0.35,0.0,0.0,1.0,0.7,0.45,1,0,0
1220204003,188014,68f4f54ff8d5de36c07600c3,0.35,0.0,0.0,1.0,0.7,0.45,1,0,0
1220204003,104053,68f4f54ff8d5de36c07600c3,0.35,0.0,0.0,1.0,0.7,0.45,1,0,0
1220204003,101077,690324820f15cfd4e5266fba,0.35,0.0,0.0,1.0,0.7,0.45,1,0,0
1220204003,105041,690324820f15cfd4e5266fba,0.35,1.0,0.6667,0.0,0.7,0.45,1,0,1
1220204003,103139,690324820f15cfd4e5266fba,0.35,0.0,0.0,1.0,0.7,0.45,1,0,0
1220204003,108017,690324820f15cfd4e5266fba,0.35,0.0,0.0,1.0,0.7,0.45,1,0,0
1220204003,121050,690324820f15cfd4e5266fba,0.35,0.0,0.0,1.0,0.7,0.45,1,0,0
1220204003,103242,690324820f15cfd4e5266fba,0.35,0.0,0.0,1.0,0.7,0.45,1,0,0
1220204003,103100,690324820f15cfd4e5266fba,0.35,0.0,0.0,1.0,0.7,0.45,1,0,0
1220204003,105689,690324820f15cfd4e5266fba,0.35,0.0,0.0,1.0,0.7,0.45,1,0,0
1220204003,114210,690324820f15cfd4e5266fba,0.35,0.0,0.0,1.0,0.7,0.45,1,0,0
1220204003,104984,690324820f15cfd4e5266fba,0.35,0.0,0.0,1.0,0.7,0.45,1,0,0
1220204003,102936,690324820f15cfd4e5266fba,0.35,0.0,0.0,1.0,0.7,0.45,1,0,0
1220204003,109571,690324820f15cfd4e5266fba,0.35,0.0,0.0,1.0,0.7,0.45,1,0,0
1220204003,123023,690324820f15cfd4e5266fba,0.35,0.0,0.0,1.0,0.7,0.45,1,0,0
1220204003,102071,690324820f15cfd4e5266fba,0.35,0.0,0.0,1.0,0.7,0.45,1,0,0
1220204003,105036,690324820f15cfd4e5266fba,0.35,0.0,0.0,1.0,0.7,0.45,1,0,0
1220204003,104098,690324820f15cfd4e5266fba,0.35,0.0,0.0,1.0,0.7,0.45,1,0,0
1220204003,188014,690324820f15cfd4e5266fba,0.35,0.0,0.0,1.0,0.7,0.45,1,0,0
1220204003,104053,690324820f15cfd4e5266fba,0.35,0.0,0.0,1.0,0.7,0.45,1,0,0
1220204003,101077,69b8df504f96eda48c639e19,0.35,0.0,0.0,1.0,0.7,0.45,1,0,0
1220204003,105041,69b8df504f96eda48c639e19,0.35,1.0,1.0,0.0,0.7,0.45,1,0,1
1220204003,103139,69b8df504f96eda48c639e19,0.35,0.0,0.0,1.0,0.7,0.45,1,0,0
1220204003,108017,69b8df504f96eda48c639e19,0.35,0.0,0.0,1.0,0.7,0.45,1,0,0
1220204003,121050,69b8df504f96eda48c639e19,0.35,0.0,0.0,1.0,0.7,0.45,1,0,0
1220204003,103242,69b8df504f96eda48c639e19,0.35,0.0,0.0,1.0,0.7,0.45,1,0,0
1220204003,103100,69b8df504f96eda48c639e19,0.35,0.0,0.0,1.0,0.7,0.45,1,0,0
1220204003,105689,69b8df504f96eda48c639e19,0.35,0.0,0.0,1.0,0.7,0.45,1,0,0
1220204003,114210,69b8df504f96eda48c639e19,0.35,0.0,0.0,1.0,0.7,0.45,1,0,0
